No.,Object Name,RA-s,Dec-s,RA,Dec,Redshift (z),cz,z flag,Phys Type,EM Region,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
965,CANDELS J033235.12-274736.0,03h32m35.1290s,-27d47m36.106s,53.146371,-27.793363,1.9568,586633.8818144,PUN,,Vis,8,0,32,5,4,0,0,0,0,0
966,CANDELS J033235.21-274715.5,03h32m35.2236s,-27d47m15.817s,53.146765,-27.787727,3.563462,1068299.0319696,S1L,,"IR,Vis",24,0,59,18,14,0,0,0,0,0
967,CANDELS J033235.24-274724.8,03h32m35.2504s,-27d47m25.170s,53.146877,-27.790325,3.3636892766,1008408.67618016,SLS,,"IR,Vis",14,0,40,9,9,0,0,0,0,0
968,CANDELS J033235.37-274716.3,03h32m35.3740s,-27d47m16.314s,53.147392,-27.787865,1.6,479667.9328,PUN,,Vis,9,0,39,5,5,0,0,0,0,0
969,CANDELS J033235.37-274737.5,03h32m35.3805s,-27d47m37.557s,53.147419,-27.793766,1.22601986,367551.507386216,SLS,G,"IR,Vis",21,0,80,11,13,0,0,0,0,0
970,CANDELS J033235.40-274656.0,03h32m35.4084s,-27d46m56.082s,53.147535,-27.782245,0.73769648,221155.840997148,SLS,G,"IR,Vis",16,0,43,9,11,0,0,0,0,0
971,CANDELS J033235.44-274752.5,03h32m35.4460s,-27d47m52.612s,53.147692,-27.797948,1.1977,359061.4269466,PUN,G,"IR,Vis",20,0,55,13,12,0,0,0,0,0
972,CANDELS J033235.52-274734.3,03h32m35.5245s,-27d47m34.364s,53.148019,-27.792879,1.1764,352675.8475912,PUN,G,Vis,16,0,41,6,8,0,0,0,0,0
973,CANDELS J033235.55-274703.8,03h32m35.5571s,-27d47m04.174s,53.1481549,-27.784493,3.601,1079552.641258,SUN,,"IR,Vis",22,0,72,15,13,0,0,0,0,0
974,CANDELS J033235.58-274655.7,03h32m35.5869s,-27d46m55.758s,53.148279,-27.782155,1.2376,371023.1460208,PUN,,"IR,Vis",10,0,40,5,5,0,0,0,0,0
975,CANDELS J033235.59-274752.0,03h32m35.5927s,-27d47m52.026s,53.148303,-27.797785,0.866,259620.268628,PUN,*,"IR,Vis",13,0,43,5,7,0,0,0,0,0
976,CANDELS J033235.66-274719.1,03h32m35.6757s,-27d47m19.363s,53.148649,-27.788712,1.21490484,364219.308219697,SLS,G,"IR,Vis",19,0,46,12,14,0,0,0,0,0
977,CANDELS J033235.68-274752.2,03h32m35.6839s,-27d47m52.188s,53.148683,-27.79783,1.2275,367995.242195,PUN,,Vis,6,0,19,3,2,0,0,0,0,0
978,CANDELS J033235.73-274639.0,03h32m35.7422s,-27d46m39.273s,53.148926,-27.777576,2.06703392,619681.179646175,SLS,G,"IR,Vis",27,0,71,18,21,0,0,0,0,0
979,CANDELS J033235.73-274816.4,03h32m35.7386s,-27d48m16.531s,53.148911,-27.804592,0.683,204758.248814,PUN,,"IR,Vis",7,0,21,4,3,0,0,0,0,0
980,CANDELS J033235.75-274641.3,03h32m35.7523s,-27d46m41.361s,53.148968,-27.778156,1.871,560911.688918,SUN,G,"IR,Vis",16,0,41,7,10,0,0,0,0,0
981,UDF ACS 02307,03h32m35.7835s,-27d48m14.043s,53.149098,-27.803901,0.845,253324.62701,PUN,,Vis,4,0,21,2,2,0,0,0,0,0
982,CANDELS J033235.80-274647.6,03h32m35.8029s,-27d46m47.658s,53.149179,-27.779905,1.08639247,325692.268933991,SLS,G,"IR,Vis",15,0,41,7,10,0,0,0,0,0
983,CANDELS J033235.80-274716.2,03h32m35.8020s,-27d47m16.288s,53.149175,-27.787858,1.779,533330.782782,PUN,,"IR,Vis",10,0,53,6,5,0,0,0,0,0
984,CANDELS J033235.82-274802.4,03h32m35.8209s,-27d48m02.437s,53.149254,-27.800677,1.239,371442.855462,PUN,,Vis,6,0,21,3,2,0,0,0,0,0
985,CANDELS J033235.81-274707.7,03h32m35.8168s,-27d47m07.742s,53.149237,-27.785484,0.84350854,252877.498550591,SLS,,"IR,Vis",12,0,41,9,8,0,0,0,0,0
986,CANDELS J033235.84-274705.3,03h32m35.8432s,-27d47m05.334s,53.149347,-27.784815,0.64541845,193491.58356405,SLS,,Vis,11,0,40,6,6,0,0,0,0,0
987,CANDELS J033235.86-274815.8,03h32m35.8600s,-27d48m15.811s,53.149417,-27.804392,1.2421,372372.2120818,PUN,,Vis,8,0,22,4,3,0,0,0,0,0
988,CANDELS J033235.89-274727.3,03h32m35.8927s,-27d47m27.402s,53.149553,-27.790945,3.559417,1067086.37147699,S1L,,"IR,Vis",25,0,60,15,13,0,0,0,0,0
989,CANDELS J033235.96-274655.2,03h32m35.9668s,-27d46m55.261s,53.149862,-27.782017,5.028,1507356.478824,PUN,,Vis,10,0,38,5,5,0,0,0,0,0
990,CANDELS J033235.98-274806.2,03h32m35.9904s,-27d48m06.516s,53.14996,-27.80181,4.513837,1353214.28924135,S1L,G,"IR,Vis",18,0,29,13,13,0,0,0,0,0
991,CANDELS J033236.12-274616.3,03h32m36.1094s,-27d46m16.352s,53.150456,-27.771209,0.21795973,65342.6832017163,SLS,G,"Vis,Xray",23,0,45,13,19,0,0,0,0,0
992,CANDELS J033236.19-274726.1,03h32m36.2049s,-27d47m26.433s,53.150854,-27.790676,1.55309,465604.66859522,SLS,G,"IR,Vis",27,0,82,14,17,0,0,0,0,0
993,UDF ACS 05777,03h32m36.2140s,-27d47m19.474s,53.150892,-27.788743,0.7965,238784.692797,PUN,,Vis,5,0,19,3,3,0,0,0,0,0
994,CANDELS J033236.24-274658.3,03h32m36.2472s,-27d46m58.317s,53.15103,-27.78286583333,5.267802,1579247.30983732,S1L,G,"IR,Vis",29,0,60,21,19,0,0,0,0,0
995,CANDELS J033236.26-274810.8,03h32m36.2716s,-27d48m10.897s,53.151132,-27.803027,0.663,198762.399654,PUN,G,"IR,Vis",11,0,22,5,7,0,0,0,0,0
996,UDF ACS 03418,03h32m36.2772s,-27d47m53.444s,53.151155,-27.798179,1.1651,349288.1928158,PUN,G,"IR,Vis",16,0,64,11,10,0,0,0,0,0
997,CANDELS J033236.29-274639.7,03h32m36.3000s,-27d46m39.748s,53.15125,-27.777708,1.1535,345810.600303,PUN,G,"IR,Vis",14,0,41,6,9,0,0,0,0,0
998,CANDELS J033236.30-274723.1,03h32m36.3067s,-27d47m23.121s,53.151278,-27.789756,1.1977,359061.4269466,PUN,,"IR,Vis",10,0,39,6,6,0,0,0,0,0
999,CANDELS J033236.30-274719.7,03h32m36.3098s,-27d47m19.791s,53.151291,-27.788831,1.513,453585.988954,PUN,,Vis,8,0,32,4,3,0,0,0,0,0
1000,CANDELS J033236.34-274702.0,03h32m36.3444s,-27d47m02.108s,53.151435,-27.783919,0.61619588,184730.877474673,SLS,,"IR,Vis",14,0,44,9,10,0,0,0,0,0
